delivery_id,shipment_id,delivery_date,delivery_status
10557,10557,2025-10-06,Delivered
10558,10558,2025-11-16,Delayed
10559,10559,2025-07-23,Delayed
10560,10560,2025-05-17,Delivered
10561,10561,2025-10-26,Delayed
10562,10562,2025-06-12,Delivered
10563,10563,2025-10-27,Delayed
10564,10564,2025-02-28,Delayed
10565,10565,2025-03-27,Delayed
10566,10566,2025-11-19,Delivered
10567,10567,2025-03-17,Delayed
10568,10568,2025-08-11,Delayed
10569,10569,2025-09-17,Delivered
10570,10570,2025-04-15,Delayed
10571,10571,2025-09-26,Delayed
10572,10572,2025-03-13,Delivered
10573,10573,2025-11-23,Delayed
10574,10574,2025-02-20,Delayed
10575,10575,2025-02-28,Delayed
10576,10576,2025-06-24,Delayed
10577,10577,2025-07-31,Delivered
10578,10578,2025-05-04,Delivered
10579,10579,2025-07-17,Delayed
10580,10580,2025-07-30,Delivered
10581,10581,2025-10-17,Delayed
10582,10582,2025-01-22,Delayed
10583,10583,2025-10-18,Delivered
10584,10584,2025-03-29,Delivered
10585,10585,2025-09-28,Delivered
10586,10586,2025-12-18,Delivered
10587,10587,2025-09-29,Delayed
10588,10588,2025-05-02,Delayed
10589,10589,2025-08-21,Delivered
10590,10590,2025-09-11,Delivered
10591,10591,2025-10-19,Delivered
10592,10592,2025-11-07,Delayed
10593,10593,2025-06-20,Delivered
10594,10594,2025-06-06,Delayed
10595,10595,2025-08-24,Delivered
10596,10596,2025-08-22,Delayed
10597,10597,2025-06-21,Delayed
10598,10598,2025-07-26,Delayed
10599,10599,2025-10-14,Delayed
10600,10600,2025-08-16,Delivered
10601,10601,2025-12-12,Delivered
10602,10602,2025-06-06,Delayed
10603,10603,2025-08-12,Delivered
10604,10604,2025-05-23,Delivered
10605,10605,2025-04-04,Delayed
10606,10606,2025-07-02,Delivered
10607,10607,2025-10-11,Delayed
10608,10608,2025-05-19,Delayed
10609,10609,2025-05-31,Delayed
10610,10610,2025-02-24,Delivered
10611,10611,2025-01-09,Delivered
10612,10612,2025-12-15,Delayed
10613,10613,2025-07-31,Delivered
10614,10614,2025-12-31,Delivered
10615,10615,2025-03-17,Delayed
10616,10616,2025-12-23,Delayed
10617,10617,2025-11-27,Delivered
10618,10618,2025-07-16,Delayed
10619,10619,2025-09-20,Delayed
10620,10620,2025-02-05,Delayed
10621,10621,2025-02-04,Delayed
10622,10622,2025-01-27,Delivered
10623,10623,2025-08-29,Delayed
10624,10624,2025-04-27,Delayed
10625,10625,2025-10-18,Delayed
10626,10626,2025-03-27,Delayed
10627,10627,2025-03-31,Delayed
10628,10628,2025-09-21,Delayed
10629,10629,2025-05-19,Delivered
10630,10630,2025-10-04,Delivered
10631,10631,2025-11-22,Delayed
10632,10632,2025-08-15,Delayed
10633,10633,2025-09-26,Delayed
10634,10634,2025-03-07,Delayed
10635,10635,2025-03-11,Delivered
10636,10636,2025-08-17,Delivered
10637,10637,2025-07-15,Delayed
10638,10638,2025-08-21,Delayed
10639,10639,2025-08-12,Delayed
10640,10640,2025-10-28,Delayed
10641,10641,2025-07-26,Delayed
10642,10642,2025-12-27,Delivered
10643,10643,2025-07-09,Delayed
10644,10644,2025-05-16,Delayed
10645,10645,2025-07-16,Delayed
10646,10646,2025-12-14,Delivered
10647,10647,2025-07-19,Delivered
10648,10648,2025-03-27,Delivered
10649,10649,2025-02-06,Delivered
10650,10650,2025-06-03,Delivered
10651,10651,2025-12-14,Delayed
10652,10652,2025-04-18,Delivered
10653,10653,2025-07-02,Delivered
10654,10654,2025-05-11,Delayed
10655,10655,2025-05-05,Delayed
10656,10656,2025-09-05,Delayed
10657,10657,2025-05-05,Delayed
10658,10658,2025-04-22,Delivered
10659,10659,2025-09-16,Delivered
10660,10660,2025-02-05,Delivered
10661,10661,2025-08-16,Delayed
10662,10662,2025-05-01,Delivered
10663,10663,2025-10-12,Delivered
10664,10664,2025-01-31,Delayed
10665,10665,2025-02-17,Delayed
10666,10666,2025-03-08,Delayed
10667,10667,2025-12-25,Delivered
10668,10668,2025-11-13,Delayed
10669,10669,2025-08-15,Delayed
10670,10670,2025-06-05,Delayed
10671,10671,2025-06-23,Delayed
10672,10672,2025-03-06,Delivered
10673,10673,2025-08-15,Delivered
10674,10674,2025-05-12,Delivered
10675,10675,2025-03-28,Delivered
10676,10676,2025-02-03,Delivered
10677,10677,2025-05-13,Delayed
10678,10678,2025-03-04,Delayed
10679,10679,2025-01-24,Delivered
10680,10680,2025-10-04,Delivered
10681,10681,2025-09-10,Delivered
10682,10682,2025-02-06,Delayed
10683,10683,2025-02-23,Delivered
10684,10684,2025-02-17,Delivered
10685,10685,2025-10-25,Delayed
10686,10686,2025-07-22,Delivered
10687,10687,2025-01-18,Delayed
10688,10688,2025-11-25,Delivered
10689,10689,2025-09-11,Delivered
10690,10690,2025-04-25,Delivered
10691,10691,2025-03-09,Delivered
10692,10692,2025-05-26,Delayed
10693,10693,2025-07-18,Delayed
10694,10694,2025-03-15,Delivered
10695,10695,2025-07-22,Delayed
10696,10696,2025-02-16,Delayed
10697,10697,2025-05-06,Delayed
10698,10698,2025-09-17,Delivered
10699,10699,2025-01-16,Delivered
10700,10700,2025-12-09,Delayed
10701,10701,2025-09-23,Delivered
10702,10702,2025-04-21,Delivered
10703,10703,2025-06-17,Delayed
10704,10704,2025-11-07,Delivered
10705,10705,2025-12-25,Delivered
10706,10706,2025-10-07,Delayed
10707,10707,2025-09-01,Delivered
10708,10708,2025-05-28,Delivered
10709,10709,2025-11-19,Delayed
10710,10710,2025-12-01,Delayed
10711,10711,2025-08-13,Delayed
10712,10712,2025-12-22,Delivered
10713,10713,2025-06-01,Delayed
10714,10714,2025-08-05,Delivered
10715,10715,2025-02-28,Delayed
10716,10716,2025-07-25,Delayed
10717,10717,2025-11-08,Delivered
10718,10718,2025-09-24,Delivered
10719,10719,2025-02-16,Delayed
10720,10720,2025-12-22,Delivered
10721,10721,2025-08-27,Delayed
10722,10722,2025-04-15,Delayed
10723,10723,2025-01-29,Delivered
10724,10724,2025-08-13,Delayed
10725,10725,2025-08-21,Delivered
10726,10726,2025-08-25,Delivered
10727,10727,2025-08-05,Delivered
10728,10728,2025-06-14,Delivered
10729,10729,2025-10-10,Delivered
10730,10730,2025-09-12,Delayed
10731,10731,2025-10-17,Delivered
10732,10732,2025-07-29,Delivered
10733,10733,2025-06-29,Delivered
10734,10734,2025-02-05,Delivered
10735,10735,2025-05-22,Delivered
10736,10736,2025-11-16,Delayed
10737,10737,2025-11-28,Delayed
10738,10738,2025-12-09,Delivered
10739,10739,2025-07-16,Delivered
10740,10740,2025-03-29,Delivered
10741,10741,2025-06-04,Delayed
10742,10742,2025-02-18,Delayed
10743,10743,2025-03-24,Delivered
10744,10744,2025-03-21,Delayed
10745,10745,2025-11-08,Delivered
10746,10746,2025-05-10,Delayed
10747,10747,2025-09-19,Delayed
10748,10748,2025-12-21,Delayed
10749,10749,2025-06-30,Delivered
10750,10750,2025-06-05,Delayed
10751,10751,2025-02-27,Delayed
10752,10752,2025-03-10,Delivered
10753,10753,2025-11-12,Delivered
10754,10754,2025-02-15,Delayed
10755,10755,2025-02-26,Delivered
10756,10756,2025-02-24,Delivered
10757,10757,2025-09-05,Delayed
10758,10758,2025-01-31,Delivered
10759,10759,2025-10-31,Delivered
10760,10760,2025-02-12,Delayed
10761,10761,2025-09-08,Delayed
10762,10762,2025-07-07,Delayed
10763,10763,2025-07-23,Delivered
10764,10764,2025-10-27,Delayed
10765,10765,2025-12-21,Delivered
10766,10766,2025-07-31,Delivered
10767,10767,2025-12-30,Delayed
10768,10768,2025-05-24,Delivered
10769,10769,2026-01-03,Delivered
10770,10770,2025-06-09,Delivered
10771,10771,2025-08-03,Delayed
10772,10772,2025-08-15,Delayed
10773,10773,2025-07-31,Delivered
10774,10774,2025-06-16,Delivered
10775,10775,2025-11-27,Delayed
10776,10776,2025-04-27,Delayed
10777,10777,2025-11-16,Delivered
10778,10778,2025-06-13,Delayed
10779,10779,2025-07-01,Delivered
10780,10780,2025-04-06,Delayed
10781,10781,2025-12-11,Delayed
10782,10782,2025-10-07,Delivered
10783,10783,2025-02-27,Delivered
10784,10784,2025-10-10,Delivered
10785,10785,2025-07-07,Delivered
10786,10786,2025-07-13,Delayed
10787,10787,2025-02-11,Delivered
10788,10788,2025-02-04,Delivered
10789,10789,2025-07-08,Delayed
10790,10790,2025-09-04,Delayed
10791,10791,2025-04-29,Delivered
10792,10792,2025-06-04,Delayed
10793,10793,2025-09-15,Delayed
10794,10794,2025-06-07,Delivered
10795,10795,2025-07-21,Delivered
10796,10796,2025-02-11,Delivered
10797,10797,2025-09-26,Delayed
10798,10798,2025-09-18,Delivered
10799,10799,2025-09-16,Delayed
10800,10800,2025-06-16,Delayed
10801,10801,2025-09-03,Delayed
10802,10802,2025-09-22,Delayed
10803,10803,2025-05-13,Delayed
10804,10804,2025-12-05,Delayed
10805,10805,2025-03-12,Delivered
10806,10806,2025-12-21,Delivered
10807,10807,2025-12-07,Delayed
10808,10808,2025-02-14,Delayed
10809,10809,2025-02-25,Delayed
10810,10810,2025-09-13,Delivered
10811,10811,2025-12-05,Delayed
10812,10812,2025-05-11,Delayed
10813,10813,2025-05-25,Delivered
10814,10814,2025-09-17,Delivered
10815,10815,2025-12-22,Delayed
10816,10816,2025-02-08,Delayed
10817,10817,2025-11-08,Delayed
10818,10818,2025-06-17,Delivered
10819,10819,2025-06-10,Delivered
10820,10820,2025-01-18,Delivered
10821,10821,2025-01-22,Delayed
10822,10822,2025-12-10,Delayed
10823,10823,2025-11-02,Delayed
10824,10824,2025-02-01,Delivered
10825,10825,2025-10-25,Delayed
10826,10826,2025-02-22,Delivered
10827,10827,2025-04-12,Delayed
10828,10828,2025-02-25,Delivered
10829,10829,2025-12-19,Delivered
10830,10830,2025-08-07,Delayed
10831,10831,2025-08-01,Delayed
10832,10832,2025-02-21,Delivered
10833,10833,2025-05-27,Delayed
10834,10834,2025-12-31,Delivered
10835,10835,2025-10-20,Delivered
10836,10836,2025-08-05,Delivered
10837,10837,2025-02-01,Delivered
10838,10838,2025-11-17,Delivered
10839,10839,2025-08-29,Delayed
10840,10840,2025-11-09,Delayed
10841,10841,2025-05-04,Delayed
10842,10842,2025-10-29,Delivered
10843,10843,2025-11-25,Delayed
10844,10844,2026-01-06,Delivered
10845,10845,2025-11-10,Delivered
10846,10846,2025-10-31,Delivered
10847,10847,2025-12-13,Delivered
10848,10848,2025-12-30,Delivered
10849,10849,2025-01-20,Delayed
10850,10850,2025-09-01,Delayed
10851,10851,2025-06-14,Delayed
10852,10852,2025-10-09,Delayed
10853,10853,2025-01-12,Delivered
10854,10854,2025-12-02,Delayed
10855,10855,2025-04-24,Delivered
10856,10856,2025-04-25,Delivered
10857,10857,2025-12-14,Delivered
10858,10858,2025-02-01,Delayed
10859,10859,2025-07-11,Delivered
10860,10860,2025-10-29,Delivered
10861,10861,2025-03-16,Delivered
10862,10862,2025-03-18,Delayed
10863,10863,2025-09-26,Delayed
10864,10864,2025-11-05,Delivered
10865,10865,2025-07-20,Delivered
10866,10866,2025-02-24,Delivered
10867,10867,2025-03-31,Delayed
10868,10868,2025-07-14,Delayed
10869,10869,2025-12-28,Delayed
10870,10870,2025-12-12,Delayed
10871,10871,2025-05-30,Delayed
10872,10872,2025-03-20,Delayed
10873,10873,2025-06-02,Delayed
10874,10874,2025-09-08,Delayed
10875,10875,2025-06-18,Delivered
10876,10876,2025-01-12,Delivered
10877,10877,2025-01-31,Delivered
10878,10878,2025-04-04,Delivered
10879,10879,2025-07-10,Delivered
10880,10880,2025-04-13,Delayed
10881,10881,2025-03-01,Delivered
10882,10882,2025-04-04,Delivered
10883,10883,2025-12-19,Delayed
10884,10884,2025-05-28,Delayed
10885,10885,2025-09-26,Delivered
10886,10886,2025-05-17,Delayed
10887,10887,2025-06-29,Delivered
10888,10888,2025-06-13,Delayed
10889,10889,2025-10-28,Delivered
10890,10890,2025-03-28,Delivered
10891,10891,2025-04-15,Delayed
10892,10892,2025-01-29,Delayed
10893,10893,2025-12-16,Delayed
10894,10894,2025-09-17,Delayed
10895,10895,2025-04-03,Delayed
10896,10896,2025-06-11,Delayed
10897,10897,2025-11-01,Delayed
10898,10898,2025-12-18,Delivered
10899,10899,2025-08-24,Delayed
10900,10900,2025-09-30,Delayed
10901,10901,2025-04-15,Delayed
10902,10902,2025-07-06,Delivered
10903,10903,2025-06-12,Delayed
10904,10904,2025-11-29,Delayed
10905,10905,2025-09-29,Delayed
10906,10906,2025-10-20,Delivered
10907,10907,2025-05-16,Delivered
10908,10908,2025-12-12,Delivered
10909,10909,2025-07-28,Delivered
10910,10910,2025-07-13,Delayed
10911,10911,2025-03-05,Delayed
10912,10912,2025-04-02,Delivered
10913,10913,2025-08-27,Delivered
10914,10914,2025-05-26,Delayed
10915,10915,2025-05-17,Delayed
10916,10916,2025-12-08,Delayed
10917,10917,2025-08-10,Delayed
10918,10918,2025-09-01,Delivered
10919,10919,2025-03-06,Delivered
10920,10920,2025-11-27,Delayed
10921,10921,2025-10-07,Delivered
10922,10922,2025-02-03,Delivered
10923,10923,2025-01-24,Delayed
10924,10924,2025-10-31,Delayed
10925,10925,2025-09-05,Delayed
10926,10926,2025-11-16,Delayed
10927,10927,2025-03-27,Delayed
10928,10928,2025-12-10,Delivered
10929,10929,2025-12-28,Delivered
10930,10930,2025-08-31,Delivered
10931,10931,2025-03-24,Delivered
10932,10932,2025-03-29,Delivered
10933,10933,2025-11-02,Delivered
10934,10934,2025-08-10,Delayed
10935,10935,2025-06-26,Delayed
10936,10936,2025-03-22,Delayed
10937,10937,2025-07-07,Delivered
10938,10938,2025-09-13,Delivered
10939,10939,2025-12-12,Delayed
10940,10940,2025-08-18,Delivered
10941,10941,2025-07-03,Delivered
10942,10942,2025-05-11,Delayed
10943,10943,2025-04-18,Delivered
10944,10944,2026-01-05,Delivered
10945,10945,2025-06-03,Delivered
10946,10946,2025-10-13,Delivered
10947,10947,2025-06-17,Delayed
10948,10948,2025-03-16,Delayed
10949,10949,2025-07-18,Delayed
10950,10950,2025-06-15,Delivered
10951,10951,2025-10-26,Delivered
10952,10952,2025-09-03,Delivered
10953,10953,2025-08-25,Delayed
10954,10954,2025-08-26,Delayed
10955,10955,2025-07-21,Delivered
10956,10956,2025-09-18,Delayed
10957,10957,2025-12-01,Delayed
10958,10958,2025-01-27,Delayed
10959,10959,2025-12-20,Delivered
10960,10960,2025-12-01,Delivered
10961,10961,2025-05-30,Delayed
10962,10962,2025-06-17,Delayed
10963,10963,2025-07-13,Delivered
10964,10964,2025-09-01,Delayed
10965,10965,2025-10-14,Delivered
10966,10966,2025-07-03,Delayed
10967,10967,2025-03-20,Delayed
10968,10968,2025-01-20,Delayed
10969,10969,2025-04-28,Delayed
10970,10970,2025-06-21,Delivered
10971,10971,2025-02-25,Delayed
10972,10972,2025-05-23,Delayed
10973,10973,2025-01-30,Delivered
10974,10974,2025-09-06,Delayed
10975,10975,2025-03-01,Delayed
10976,10976,2025-06-08,Delayed
10977,10977,2025-11-21,Delivered
10978,10978,2025-02-22,Delayed
10979,10979,2025-10-08,Delayed
10980,10980,2026-01-04,Delivered
10981,10981,2025-12-07,Delivered
10982,10982,2025-09-09,Delivered
10983,10983,2026-01-09,Delivered
10984,10984,2025-08-25,Delayed
10985,10985,2025-10-05,Delayed
10986,10986,2025-01-24,Delayed
10987,10987,2025-06-22,Delivered
10988,10988,2025-12-29,Delivered
10989,10989,2025-07-30,Delayed
10990,10990,2025-06-11,Delivered
10991,10991,2025-01-31,Delivered
10992,10992,2025-09-24,Delayed
10993,10993,2025-03-25,Delivered
10994,10994,2025-03-28,Delayed
10995,10995,2025-10-14,Delivered
10996,10996,2025-04-24,Delivered
10997,10997,2025-12-20,Delivered
10998,10998,2025-10-29,Delivered
10999,10999,2025-10-11,Delayed
11000,11000,2025-04-02,Delivered
11001,11001,2025-05-16,Delayed
11002,11002,2025-09-23,Delivered
11003,11003,2025-11-30,Delivered
11004,11004,2025-09-27,Delivered
11005,11005,2025-02-25,Delayed
11006,11006,2025-03-07,Delayed
11007,11007,2025-04-25,Delivered
11008,11008,2025-04-13,Delivered
11009,11009,2025-05-22,Delayed
11010,11010,2025-02-02,Delayed
11011,11011,2025-02-02,Delayed
11012,11012,2025-02-20,Delayed
11013,11013,2025-12-05,Delayed
11014,11014,2025-01-23,Delivered
11015,11015,2025-07-11,Delayed
11016,11016,2025-08-22,Delivered
11017,11017,2025-12-10,Delayed
11018,11018,2025-01-07,Delayed
11019,11019,2025-11-24,Delivered
11020,11020,2025-04-05,Delivered
11021,11021,2025-03-21,Delivered
11022,11022,2025-06-17,Delivered
11023,11023,2025-01-16,Delivered
11024,11024,2025-02-06,Delayed
11025,11025,2025-09-21,Delivered
11026,11026,2025-03-30,Delayed
11027,11027,2025-06-04,Delayed
11028,11028,2025-08-30,Delivered
11029,11029,2025-11-02,Delayed
11030,11030,2025-10-21,Delivered
11031,11031,2025-06-30,Delivered
11032,11032,2026-01-04,Delivered
11033,11033,2025-07-03,Delivered
11034,11034,2025-11-12,Delivered
11035,11035,2025-03-04,Delivered
11036,11036,2025-10-07,Delayed
11037,11037,2025-07-09,Delayed
11038,11038,2025-08-24,Delayed
11039,11039,2025-10-28,Delayed
11040,11040,2025-07-19,Delayed
11041,11041,2025-01-08,Delayed
11042,11042,2025-09-17,Delayed
11043,11043,2025-02-26,Delivered
11044,11044,2025-09-04,Delayed
11045,11045,2025-07-26,Delayed
11046,11046,2025-02-10,Delivered
11047,11047,2025-08-14,Delayed
11048,11048,2025-05-05,Delayed
11049,11049,2025-08-21,Delayed
11050,11050,2025-08-21,Delayed
11051,11051,2025-06-29,Delivered
11052,11052,2025-10-10,Delivered
11053,11053,2025-10-22,Delayed
11054,11054,2025-09-21,Delivered
11055,11055,2025-04-02,Delivered
11056,11056,2025-04-13,Delivered
11057,11057,2025-09-20,Delayed
11058,11058,2025-03-27,Delivered
11059,11059,2025-02-10,Delayed
11060,11060,2025-03-22,Delayed
11061,11061,2025-08-25,Delivered
11062,11062,2025-06-11,Delayed
11063,11063,2025-09-18,Delivered
11064,11064,2025-02-15,Delivered
11065,11065,2025-11-19,Delivered
11066,11066,2025-07-11,Delayed
11067,11067,2025-04-04,Delayed
11068,11068,2025-07-13,Delayed
11069,11069,2025-12-08,Delayed
11070,11070,2025-12-03,Delivered
11071,11071,2025-11-13,Delayed
11072,11072,2025-09-04,Delayed
11073,11073,2025-09-01,Delayed
11074,11074,2025-02-08,Delivered
11075,11075,2025-07-11,Delayed
11076,11076,2025-02-23,Delivered
11077,11077,2025-02-16,Delayed
11078,11078,2025-05-07,Delayed
11079,11079,2025-09-22,Delayed
11080,11080,2025-12-17,Delivered
11081,11081,2025-08-29,Delayed
11082,11082,2025-11-21,Delayed
11083,11083,2025-07-27,Delivered
11084,11084,2025-07-06,Delivered
11085,11085,2025-05-07,Delayed
11086,11086,2025-12-17,Delayed
11087,11087,2025-05-13,Delayed
11088,11088,2025-10-28,Delayed
11089,11089,2025-06-24,Delivered
11090,11090,2025-07-30,Delivered
11091,11091,2025-03-19,Delayed
11092,11092,2025-04-09,Delayed
11093,11093,2025-03-14,Delayed
11094,11094,2025-10-31,Delivered
11095,11095,2025-02-13,Delivered
11096,11096,2025-03-11,Delivered
11097,11097,2025-04-15,Delayed
11098,11098,2025-08-21,Delivered
11099,11099,2025-04-09,Delivered
11100,11100,2025-10-28,Delayed
11101,11101,2025-12-15,Delayed
11102,11102,2025-03-15,Delivered
11103,11103,2025-06-30,Delayed
11104,11104,2025-03-21,Delivered
11105,11105,2025-09-15,Delivered
11106,11106,2025-07-16,Delivered
11107,11107,2025-09-05,Delayed
11108,11108,2025-10-15,Delayed
11109,11109,2025-06-02,Delayed
11110,11110,2025-09-17,Delivered
11111,11111,2025-12-31,Delivered
11112,11112,2025-01-30,Delivered
11113,11113,2025-02-04,Delayed
11114,11114,2025-10-16,Delayed
11115,11115,2025-05-03,Delayed
11116,11116,2025-02-18,Delivered
11117,11117,2025-04-07,Delivered
11118,11118,2025-04-11,Delayed
11119,11119,2025-04-30,Delivered
11120,11120,2025-03-12,Delayed
11121,11121,2025-06-20,Delayed
11122,11122,2025-10-21,Delayed
11123,11123,2025-07-17,Delayed
11124,11124,2025-07-08,Delivered
11125,11125,2025-07-02,Delivered
11126,11126,2025-06-13,Delayed
11127,11127,2025-10-13,Delivered
11128,11128,2025-08-29,Delivered
11129,11129,2025-10-22,Delivered
11130,11130,2025-10-03,Delayed
11131,11131,2025-08-02,Delayed
11132,11132,2025-04-21,Delivered
11133,11133,2025-12-18,Delivered
11134,11134,2025-10-12,Delayed
11135,11135,2025-10-14,Delivered
11136,11136,2025-10-29,Delivered
11137,11137,2025-02-21,Delayed
11138,11138,2025-03-27,Delayed
11139,11139,2025-09-18,Delayed
11140,11140,2025-12-28,Delayed
11141,11141,2025-10-28,Delivered
11142,11142,2025-12-17,Delivered
11143,11143,2025-06-12,Delivered
11144,11144,2025-05-11,Delivered
11145,11145,2025-02-25,Delivered
11146,11146,2025-06-01,Delayed
11147,11147,2025-04-10,Delayed
11148,11148,2025-06-29,Delivered
11149,11149,2025-12-08,Delivered
11150,11150,2025-05-25,Delayed
11151,11151,2025-05-18,Delayed
11152,11152,2025-06-10,Delayed
11153,11153,2025-09-01,Delayed
11154,11154,2025-09-28,Delayed
11155,11155,2025-08-30,Delayed
11156,11156,2025-05-14,Delayed
11157,11157,2025-07-08,Delayed
11158,11158,2025-10-12,Delivered
11159,11159,2025-06-04,Delivered
11160,11160,2025-10-26,Delayed
11161,11161,2025-09-11,Delivered
11162,11162,2025-12-28,Delivered
11163,11163,2025-02-08,Delivered
11164,11164,2025-03-06,Delayed
11165,11165,2025-01-10,Delivered
11166,11166,2025-08-29,Delivered
11167,11167,2026-01-03,Delivered
11168,11168,2025-03-11,Delayed
11169,11169,2025-06-17,Delayed
11170,11170,2025-03-08,Delayed
11171,11171,2025-12-26,Delayed
11172,11172,2025-06-18,Delayed
11173,11173,2025-09-14,Delivered
11174,11174,2025-12-14,Delayed
11175,11175,2025-10-30,Delivered
11176,11176,2025-01-28,Delayed
11177,11177,2025-04-19,Delivered
11178,11178,2025-04-25,Delayed
11179,11179,2025-06-24,Delivered
11180,11180,2025-09-23,Delayed
11181,11181,2025-03-27,Delayed
11182,11182,2025-01-18,Delivered
11183,11183,2025-02-17,Delivered
11184,11184,2025-06-12,Delivered
11185,11185,2025-02-22,Delayed
11186,11186,2025-09-18,Delivered
11187,11187,2025-04-27,Delayed
11188,11188,2025-10-23,Delayed
11189,11189,2025-07-22,Delayed
11190,11190,2025-08-08,Delivered
11191,11191,2025-10-06,Delivered
11192,11192,2025-08-26,Delivered
11193,11193,2025-12-07,Delivered
11194,11194,2025-12-20,Delivered
11195,11195,2025-04-20,Delivered
11196,11196,2025-08-19,Delayed
11197,11197,2025-07-18,Delayed
11198,11198,2025-05-26,Delivered
11199,11199,2025-11-17,Delivered
11200,11200,2025-07-18,Delayed
11201,11201,2025-03-05,Delivered
11202,11202,2025-03-02,Delayed
11203,11203,2025-02-10,Delayed
11204,11204,2025-11-03,Delivered
11205,11205,2025-11-17,Delayed
11206,11206,2025-09-11,Delayed
11207,11207,2025-06-28,Delivered
11208,11208,2025-08-02,Delivered
11209,11209,2025-03-24,Delayed
11210,11210,2025-08-11,Delayed
11211,11211,2025-07-22,Delayed
11212,11212,2025-06-07,Delivered
11213,11213,2025-04-07,Delayed
11214,11214,2025-02-22,Delayed
11215,11215,2025-09-21,Delayed
11216,11216,2025-12-09,Delivered
11217,11217,2025-12-26,Delayed
11218,11218,2025-06-01,Delivered
11219,11219,2025-06-11,Delivered
11220,11220,2025-10-27,Delivered
11221,11221,2025-12-27,Delivered
11222,11222,2025-01-18,Delayed
11223,11223,2025-05-09,Delivered
11224,11224,2025-06-20,Delayed
11225,11225,2025-11-13,Delayed
11226,11226,2025-04-06,Delivered
11227,11227,2025-08-15,Delivered
11228,11228,2025-11-26,Delivered
11229,11229,2025-05-18,Delivered
11230,11230,2025-09-23,Delayed
11231,11231,2025-04-12,Delivered
11232,11232,2025-06-25,Delayed
11233,11233,2025-02-22,Delivered
11234,11234,2025-10-11,Delayed
11235,11235,2025-06-12,Delivered
11236,11236,2025-05-18,Delayed
11237,11237,2025-11-13,Delayed
11238,11238,2025-02-08,Delivered
11239,11239,2025-09-25,Delivered
11240,11240,2025-07-17,Delayed
11241,11241,2025-01-27,Delivered
11242,11242,2025-02-24,Delivered
11243,11243,2025-07-27,Delivered
11244,11244,2025-08-29,Delayed
11245,11245,2025-03-26,Delayed
11246,11246,2025-02-01,Delayed
11247,11247,2025-01-14,Delivered
11248,11248,2025-04-28,Delayed
11249,11249,2025-03-07,Delayed
11250,11250,2025-11-13,Delivered
11251,11251,2025-09-21,Delivered
11252,11252,2025-04-06,Delayed
11253,11253,2025-04-10,Delayed
11254,11254,2025-09-03,Delivered
11255,11255,2025-06-02,Delivered
11256,11256,2025-04-16,Delayed
11257,11257,2025-03-17,Delayed
11258,11258,2025-03-14,Delivered
11259,11259,2025-05-02,Delayed
11260,11260,2025-10-23,Delivered
11261,11261,2025-03-01,Delayed
11262,11262,2025-07-21,Delivered
11263,11263,2025-12-13,Delivered
11264,11264,2025-02-01,Delivered
11265,11265,2025-02-06,Delivered
11266,11266,2025-05-26,Delivered
11267,11267,2025-04-19,Delayed
11268,11268,2025-05-30,Delivered
11269,11269,2025-03-13,Delayed
11270,11270,2025-12-23,Delayed
11271,11271,2025-05-18,Delivered
11272,11272,2025-01-18,Delivered
11273,11273,2025-05-31,Delivered
11274,11274,2025-12-01,Delayed
11275,11275,2025-05-31,Delayed
11276,11276,2025-04-06,Delayed
11277,11277,2025-08-14,Delayed
11278,11278,2025-10-29,Delivered
11279,11279,2025-10-01,Delivered
11280,11280,2025-07-15,Delayed
11281,11281,2025-11-29,Delivered
11282,11282,2025-11-27,Delivered
11283,11283,2025-07-17,Delivered
11284,11284,2025-12-04,Delayed
11285,11285,2025-01-25,Delayed
11286,11286,2025-04-21,Delivered
11287,11287,2025-08-31,Delayed
11288,11288,2025-01-21,Delayed
11289,11289,2025-04-28,Delayed
11290,11290,2025-10-20,Delivered
11291,11291,2025-05-06,Delayed
11292,11292,2025-03-15,Delivered
11293,11293,2025-01-16,Delivered
11294,11294,2025-04-14,Delayed
11295,11295,2025-04-12,Delayed
11296,11296,2025-09-26,Delayed
11297,11297,2025-12-01,Delivered
11298,11298,2025-08-08,Delivered
11299,11299,2025-08-29,Delayed
11300,11300,2025-10-01,Delivered
11301,11301,2025-06-17,Delivered
11302,11302,2025-05-04,Delivered
11303,11303,2025-03-20,Delivered
11304,11304,2025-02-20,Delivered
11305,11305,2025-07-25,Delivered
11306,11306,2025-07-21,Delivered
11307,11307,2025-02-17,Delivered
11308,11308,2025-05-17,Delayed
11309,11309,2025-02-06,Delayed
11310,11310,2025-09-24,Delivered
11311,11311,2025-03-03,Delivered
11312,11312,2025-12-13,Delayed
11313,11313,2025-12-19,Delayed
11314,11314,2025-06-30,Delivered
11315,11315,2025-08-16,Delivered
11316,11316,2026-01-05,Delayed
11317,11317,2025-03-16,Delayed
11318,11318,2025-08-20,Delayed
11319,11319,2025-06-15,Delayed
11320,11320,2025-06-24,Delivered
11321,11321,2025-04-09,Delivered
11322,11322,2025-10-05,Delayed
11323,11323,2025-10-19,Delivered
11324,11324,2026-01-01,Delayed
11325,11325,2025-04-15,Delivered
11326,11326,2025-03-28,Delayed
11327,11327,2025-01-14,Delivered
11328,11328,2025-08-12,Delayed
11329,11329,2025-11-02,Delivered
11330,11330,2026-01-03,Delivered
11331,11331,2025-12-08,Delivered
11332,11332,2025-02-19,Delayed
